NearestCity,acq_date,count,AverageTemperature,Year,Month
Kahramanmaras,2003-01,2,6.948,2003,1
Kahramanmaras,2003-03,2,4.683999999999998,2003,3
Kahramanmaras,2003-04,5,9.286,2003,4
Kahramanmaras,2003-05,13,18.23,2003,5
Kahramanmaras,2003-06,674,22.662,2003,6
Kahramanmaras,2003-07,124,24.132,2003,7
Kahramanmaras,2003-08,38,25.155,2003,8
Kahramanmaras,2003-09,24,19.245,2003,9
Kahramanmaras,2003-10,25,15.7,2003,10
Kahramanmaras,2003-11,245,10.507,2003,11
Kahramanmaras,2003-12,6,6.276999999999999,2003,12
Kahramanmaras,2004-02,2,5.433,2004,2
Kahramanmaras,2004-03,3,8.524,2004,3
Kahramanmaras,2004-04,4,12.1,2004,4
Kahramanmaras,2004-05,17,16.169,2004,5
Kahramanmaras,2004-06,332,21.006,2004,6
Kahramanmaras,2004-07,25,23.048,2004,7
Kahramanmaras,2004-08,8,23.044,2004,8
Kahramanmaras,2004-09,55,20.378,2004,9
Kahramanmaras,2004-10,157,16.926000000000002,2004,10
Kahramanmaras,2004-11,168,11.363,2004,11
Kahramanmaras,2004-12,36,7.635,2004,12
Kahramanmaras,2005-01,4,6.017,2005,1
Kahramanmaras,2005-02,1,4.633,2005,2
Kahramanmaras,2005-03,1,7.4529999999999985,2005,3
Kahramanmaras,2005-04,9,12.344,2005,4
Kahramanmaras,2005-05,15,17.037000000000006,2005,5
Kahramanmaras,2005-06,451,20.19,2005,6
Kahramanmaras,2005-07,88,23.865,2005,7
Kahramanmaras,2005-08,51,24.442,2005,8
Kahramanmaras,2005-09,85,20.597,2005,9
Kahramanmaras,2005-10,110,14.293,2005,10
Kahramanmaras,2005-11,124,9.747,2005,11
Kahramanmaras,2005-12,51,7.4529999999999985,2005,12
Kahramanmaras,2006-01,4,2.463,2006,1
Kahramanmaras,2006-02,4,4.3660000000000005,2006,2
Kahramanmaras,2006-03,8,8.176,2006,3
Kahramanmaras,2006-04,6,12.514,2006,4
Kahramanmaras,2006-05,37,17.097,2006,5
Kahramanmaras,2006-06,541,21.301,2006,6
Kahramanmaras,2006-07,72,23.2,2006,7
Kahramanmaras,2006-08,50,25.392,2006,8
Kahramanmaras,2006-09,167,19.994,2006,9
Kahramanmaras,2006-10,51,15.765,2006,10
Kahramanmaras,2006-11,191,9.437,2006,11
Kahramanmaras,2006-12,39,6.058,2006,12
Kahramanmaras,2007-01,3,7.513,2007,1
Kahramanmaras,2007-03,3,8.793,2007,3
Kahramanmaras,2007-04,16,11.064,2007,4
Kahramanmaras,2007-05,11,18.483,2007,5
Kahramanmaras,2007-06,358,23.727,2007,6
Kahramanmaras,2007-07,105,25.447,2007,7
Kahramanmaras,2007-08,98,25.31,2007,8
Kahramanmaras,2007-09,268,19.699,2007,9
Kahramanmaras,2007-10,137,16.163,2007,10
Kahramanmaras,2007-11,46,9.816,2007,11
Kahramanmaras,2007-12,8,5.318999999999999,2007,12
Kahramanmaras,2008-01,11,3.045,2008,1
Kahramanmaras,2008-02,1,4.899,2008,2
Kahramanmaras,2008-03,2,10.758,2008,3
Kahramanmaras,2008-04,4,13.737,2008,4
Kahramanmaras,2008-05,23,17.028000000000002,2008,5
Kahramanmaras,2008-06,274,22.186,2008,6
Kahramanmaras,2008-07,27,23.879,2008,7
Kahramanmaras,2008-08,35,25.111,2008,8
Kahramanmaras,2008-09,286,19.859,2008,9
Kahramanmaras,2008-10,54,15.767,2008,10
Kahramanmaras,2008-11,127,12.025,2008,11
Kahramanmaras,2008-12,1,7.672999999999999,2008,12
Kahramanmaras,2009-01,5,5.699999999999998,2009,1
Kahramanmaras,2009-02,1,6.131,2009,2
Kahramanmaras,2009-03,3,7.819,2009,3
Kahramanmaras,2009-04,12,11.458,2009,4
Kahramanmaras,2009-05,26,17.593,2009,5
Kahramanmaras,2009-06,427,22.05,2009,6
Kahramanmaras,2009-07,200,24.635,2009,7
Kahramanmaras,2009-08,159,23.756,2009,8
Kahramanmaras,2009-09,260,19.769,2009,9
Kahramanmaras,2009-10,230,16.595,2009,10
Kahramanmaras,2009-11,103,11.399,2009,11
Kahramanmaras,2009-12,40,9.117,2009,12
Kahramanmaras,2010-01,1,4.876,2010,1
Kahramanmaras,2010-02,1,7.419,2010,2
Kahramanmaras,2010-03,11,8.118,2010,3
Kahramanmaras,2010-04,22,12.618,2010,4
Kahramanmaras,2010-05,49,18.169,2010,5
Kahramanmaras,2010-06,227,21.719,2010,6
Kahramanmaras,2010-07,108,24.444000000000003,2010,7
Kahramanmaras,2010-08,275,26.774,2010,8
Kahramanmaras,2010-09,205,21.0,2010,9
Kahramanmaras,2010-10,81,14.146,2010,10
Kahramanmaras,2010-11,74,14.947,2010,11
Kahramanmaras,2010-12,3,8.588999999999999,2010,12
Kahramanmaras,2011-01,9,4.765,2011,1
Kahramanmaras,2011-02,11,4.562,2011,2
Kahramanmaras,2011-04,1,9.971,2011,4
Kahramanmaras,2011-05,16,16.094,2011,5
Kahramanmaras,2011-06,118,21.165000000000006,2011,6
Kahramanmaras,2011-07,91,24.892,2011,7
Kahramanmaras,2011-08,142,23.634,2011,8
Kahramanmaras,2011-09,610,21.967,2011,9
Kahramanmaras,2011-10,148,13.406,2011,10
Kahramanmaras,2011-11,87,7.857000000000001,2011,11
Kahramanmaras,2011-12,28,7.4129999999999985,2011,12
Kahramanmaras,2012-02,4,2.476,2012,2
Kahramanmaras,2012-03,14,7.313,2012,3
Kahramanmaras,2012-04,17,13.861,2012,4
Kahramanmaras,2012-05,18,17.459000000000003,2012,5
Kahramanmaras,2012-06,108,23.161,2012,6
Kahramanmaras,2012-07,35,26.295,2012,7
Kahramanmaras,2012-08,366,25.206,2012,8
Kahramanmaras,2012-09,212,21.748,2012,9
Kahramanmaras,2012-10,31,18.487,2012,10
Kahramanmaras,2012-11,31,13.084,2012,11
Kahramanmaras,2012-12,3,6.143,2012,12
Kahramanmaras,2013-02,2,7.478,2013,2
Kahramanmaras,2013-03,5,9.346,2013,3
Kahramanmaras,2013-04,26,13.163,2013,4
Kahramanmaras,2013-05,31,19.443,2013,5
Kahramanmaras,2013-06,124,21.758000000000006,2013,6
Kahramanmaras,2013-07,96,23.92,2013,7
Kahramanmaras,2013-08,332,25.246,2013,8
Kayseri,2000-11,48,12.714,2000,11
Kayseri,2000-12,3,8.201,2000,12
Kayseri,2001-01,4,7.2010000000000005,2001,1
Kayseri,2001-02,1,7.011,2001,2
Kayseri,2001-03,2,12.168,2001,3
Kayseri,2001-05,4,16.750999999999998,2001,5
Kayseri,2001-06,2,21.068,2001,6
Kayseri,2001-07,5,25.401,2001,7
Kayseri,2001-08,67,25.087,2001,8
Kayseri,2001-09,96,20.995,2001,9
Kayseri,2001-10,75,16.374000000000002,2001,10
Kayseri,2001-11,5,9.924,2001,11
Kayseri,2001-12,1,2.616,2001,12
Kayseri,2002-03,2,9.38,2002,3
Kayseri,2002-04,1,10.943,2002,4
Kayseri,2002-05,3,16.994,2002,5
Kayseri,2002-06,5,22.081,2002,6
Kayseri,2002-07,14,25.375,2002,7
Kayseri,2002-08,142,23.741,2002,8
Kayseri,2002-09,73,19.827,2002,9
Kayseri,2002-10,55,15.558,2002,10
Kayseri,2002-11,36,11.923,2002,11
Kayseri,2003-03,12,4.683999999999998,2003,3
Kayseri,2003-04,6,9.286,2003,4
Kayseri,2003-05,8,18.23,2003,5
Kayseri,2003-06,3,22.662,2003,6
Kayseri,2003-07,3,24.132,2003,7
Kayseri,2003-08,68,25.155,2003,8
Kayseri,2003-09,37,19.245,2003,9
Kayseri,2003-10,25,15.7,2003,10
Kayseri,2003-11,2,10.507,2003,11
Kayseri,2003-12,1,6.276999999999999,2003,12
Kayseri,2004-03,6,8.524,2004,3
Kayseri,2004-04,5,12.1,2004,4
Kayseri,2004-05,4,16.169,2004,5
Kayseri,2004-06,4,21.006,2004,6
Kayseri,2004-07,28,23.048,2004,7
Kayseri,2004-08,217,23.044,2004,8
Kayseri,2004-09,447,20.378,2004,9
Kayseri,2004-10,150,16.926000000000002,2004,10
Kayseri,2004-11,52,11.363,2004,11
Kayseri,2005-01,7,6.017,2005,1
Kayseri,2005-02,2,4.633,2005,2
Kayseri,2005-03,11,7.4529999999999985,2005,3
Kayseri,2005-04,20,12.344,2005,4
Kayseri,2005-05,11,17.037000000000006,2005,5
Kayseri,2005-06,6,20.19,2005,6
Kayseri,2005-07,3,23.865,2005,7
Kayseri,2005-08,137,24.442,2005,8
Kayseri,2005-09,164,20.597,2005,9
Kayseri,2005-10,94,14.293,2005,10
Kayseri,2005-11,17,9.747,2005,11
Kayseri,2005-12,5,7.4529999999999985,2005,12
Kayseri,2006-02,1,4.3660000000000005,2006,2
Kayseri,2006-03,17,8.176,2006,3
Kayseri,2006-04,6,12.514,2006,4
Kayseri,2006-05,3,17.097,2006,5
Kayseri,2006-06,8,21.301,2006,6
Kayseri,2006-07,53,23.2,2006,7
Kayseri,2006-08,670,25.392,2006,8
Kayseri,2006-09,197,19.994,2006,9
Kayseri,2006-10,89,15.765,2006,10
Kayseri,2006-11,46,9.437,2006,11
Kayseri,2006-12,19,6.058,2006,12
Kayseri,2007-01,5,7.513,2007,1
Kayseri,2007-03,12,8.793,2007,3
Kayseri,2007-04,5,11.064,2007,4
Kayseri,2007-05,13,18.483,2007,5
Kayseri,2007-06,6,23.727,2007,6
Kayseri,2007-07,10,25.447,2007,7
Kayseri,2007-08,21,25.31,2007,8
Kayseri,2007-09,45,19.699,2007,9
Kayseri,2007-10,19,16.163,2007,10
Kayseri,2007-11,2,9.816,2007,11
Kayseri,2008-03,2,10.758,2008,3
Kayseri,2008-04,2,13.737,2008,4
Kayseri,2008-06,2,22.186,2008,6
Kayseri,2008-07,6,23.879,2008,7
Kayseri,2008-08,9,25.111,2008,8
Kayseri,2008-09,13,19.859,2008,9
Kayseri,2008-10,11,15.767,2008,10
Kayseri,2008-11,2,12.025,2008,11
Kayseri,2009-04,6,11.458,2009,4
Kayseri,2009-05,2,17.593,2009,5
Kayseri,2009-06,7,22.05,2009,6
Kayseri,2009-07,12,24.635,2009,7
Kayseri,2009-08,1037,23.756,2009,8
Kayseri,2009-09,435,19.769,2009,9
Kayseri,2009-10,546,16.595,2009,10
Kayseri,2009-11,74,11.399,2009,11
Kayseri,2009-12,7,9.117,2009,12
Kayseri,2010-02,6,7.419,2010,2
Kayseri,2010-03,35,8.118,2010,3
Kayseri,2010-04,14,12.618,2010,4
Kayseri,2010-05,11,18.169,2010,5
Kayseri,2010-06,1,21.719,2010,6
Kayseri,2010-07,91,24.444000000000003,2010,7
Kayseri,2010-08,563,26.774,2010,8
Kayseri,2010-09,302,21.0,2010,9
Kayseri,2010-10,41,14.146,2010,10
Kayseri,2010-11,68,14.947,2010,11
Kayseri,2010-12,2,8.588999999999999,2010,12
Kayseri,2011-03,1,7.204,2011,3
Kayseri,2011-04,3,9.971,2011,4
Kayseri,2011-05,4,16.094,2011,5
Kayseri,2011-06,4,21.165000000000006,2011,6
Kayseri,2011-07,68,24.892,2011,7
Kayseri,2011-08,1059,23.634,2011,8
Kayseri,2011-09,881,21.967,2011,9
Kayseri,2011-10,491,13.406,2011,10
Kayseri,2011-11,205,7.857000000000001,2011,11
Kayseri,2011-12,146,7.4129999999999985,2011,12
Kayseri,2012-03,42,7.313,2012,3
Kayseri,2012-04,101,13.861,2012,4
Kayseri,2012-05,4,17.459000000000003,2012,5
Kayseri,2012-06,7,23.161,2012,6
Kayseri,2012-09,8,21.748,2012,9
Kayseri,2012-11,2,13.084,2012,11
Kayseri,2013-02,3,7.478,2013,2
Kayseri,2013-03,1,9.346,2013,3
Kayseri,2013-04,3,13.163,2013,4
Kayseri,2013-05,3,19.443,2013,5
Kayseri,2013-06,9,21.758000000000006,2013,6
Kayseri,2013-07,93,23.92,2013,7
Kayseri,2013-08,149,25.246,2013,8
Konya,2000-11,9,12.714,2000,11
Konya,2001-01,1,7.2010000000000005,2001,1
Konya,2001-02,2,7.011,2001,2
Konya,2001-03,16,12.168,2001,3
Konya,2001-04,1,12.502,2001,4
Konya,2001-06,2,21.068,2001,6
Konya,2001-07,4,25.401,2001,7
Konya,2001-08,18,25.087,2001,8
Konya,2001-09,29,20.995,2001,9
Konya,2001-10,15,16.374000000000002,2001,10
Konya,2001-11,1,9.924,2001,11
Konya,2002-03,1,9.38,2002,3
Konya,2002-04,2,10.943,2002,4
Konya,2002-05,1,16.994,2002,5
Konya,2002-06,1,22.081,2002,6
Konya,2002-07,8,25.375,2002,7
Konya,2002-08,181,23.741,2002,8
Konya,2002-09,147,19.827,2002,9
Konya,2002-10,71,15.558,2002,10
Konya,2002-11,27,11.923,2002,11
Konya,2003-01,2,6.948,2003,1
Konya,2003-03,1,4.683999999999998,2003,3
Konya,2003-04,8,9.286,2003,4
Konya,2003-05,17,18.23,2003,5
Konya,2003-06,9,22.662,2003,6
Konya,2003-07,12,24.132,2003,7
Konya,2003-08,103,25.155,2003,8
Konya,2003-09,188,19.245,2003,9
Konya,2003-10,63,15.7,2003,10
Konya,2003-11,25,10.507,2003,11
Konya,2004-02,3,5.433,2004,2
Konya,2004-03,34,8.524,2004,3
Konya,2004-04,14,12.1,2004,4
Konya,2004-05,8,16.169,2004,5
Konya,2004-06,5,21.006,2004,6
Konya,2004-07,13,23.048,2004,7
Konya,2004-08,147,23.044,2004,8
Konya,2004-09,187,20.378,2004,9
Konya,2004-10,48,16.926000000000002,2004,10
Konya,2004-11,19,11.363,2004,11
Konya,2004-12,3,7.635,2004,12
Konya,2005-01,5,6.017,2005,1
Konya,2005-02,10,4.633,2005,2
Konya,2005-03,10,7.4529999999999985,2005,3
Konya,2005-04,2,12.344,2005,4
Konya,2005-05,2,17.037000000000006,2005,5
Konya,2005-06,4,20.19,2005,6
Konya,2005-07,9,23.865,2005,7
Konya,2005-08,46,24.442,2005,8
Konya,2005-09,55,20.597,2005,9
Konya,2005-10,20,14.293,2005,10
Konya,2005-11,12,9.747,2005,11
Konya,2005-12,12,7.4529999999999985,2005,12
Konya,2006-01,1,2.463,2006,1
Konya,2006-02,1,4.3660000000000005,2006,2
Konya,2006-03,9,8.176,2006,3
Konya,2006-04,5,12.514,2006,4
Konya,2006-05,3,17.097,2006,5
Konya,2006-06,5,21.301,2006,6
Konya,2006-07,14,23.2,2006,7
Konya,2006-08,267,25.392,2006,8
Konya,2006-09,196,19.994,2006,9
Konya,2006-10,69,15.765,2006,10
Konya,2006-11,13,9.437,2006,11
Konya,2006-12,19,6.058,2006,12
Konya,2007-01,2,7.513,2007,1
Konya,2007-02,1,6.632000000000001,2007,2
Konya,2007-03,19,8.793,2007,3
Konya,2007-04,13,11.064,2007,4
Konya,2007-05,6,18.483,2007,5
Konya,2007-06,5,23.727,2007,6
Konya,2007-07,10,25.447,2007,7
Konya,2007-08,28,25.31,2007,8
Konya,2007-09,29,19.699,2007,9
Konya,2007-10,12,16.163,2007,10
Konya,2007-11,1,9.816,2007,11
Konya,2008-01,3,3.045,2008,1
Konya,2008-03,17,10.758,2008,3
Konya,2008-05,2,17.028000000000002,2008,5
Konya,2008-06,2,22.186,2008,6
Konya,2008-07,7,23.879,2008,7
Konya,2008-08,26,25.111,2008,8
Konya,2008-09,16,19.859,2008,9
Konya,2008-10,2,15.767,2008,10
Konya,2008-11,6,12.025,2008,11
Konya,2008-12,2,7.672999999999999,2008,12
Konya,2009-01,16,5.699999999999998,2009,1
Konya,2009-02,6,6.131,2009,2
Konya,2009-03,38,7.819,2009,3
Konya,2009-04,1,11.458,2009,4
Konya,2009-05,5,17.593,2009,5
Konya,2009-06,3,22.05,2009,6
Konya,2009-07,38,24.635,2009,7
Konya,2009-08,563,23.756,2009,8
Konya,2009-09,535,19.769,2009,9
Konya,2009-10,447,16.595,2009,10
Konya,2009-11,126,11.399,2009,11
Konya,2009-12,26,9.117,2009,12
Konya,2010-01,8,4.876,2010,1
Konya,2010-02,20,7.419,2010,2
Konya,2010-03,60,8.118,2010,3
Konya,2010-04,30,12.618,2010,4
Konya,2010-05,7,18.169,2010,5
Konya,2010-06,11,21.719,2010,6
Konya,2010-07,28,24.444000000000003,2010,7
Konya,2010-08,203,26.774,2010,8
Konya,2010-09,216,21.0,2010,9
Konya,2010-10,75,14.146,2010,10
Konya,2010-11,174,14.947,2010,11
Konya,2010-12,14,8.588999999999999,2010,12
Konya,2011-01,1,4.765,2011,1
Konya,2011-03,2,7.204,2011,3
Konya,2011-04,3,9.971,2011,4
Konya,2011-05,4,16.094,2011,5
Konya,2011-06,17,21.165000000000006,2011,6
Konya,2011-07,31,24.892,2011,7
Konya,2011-08,164,23.634,2011,8
Konya,2011-09,397,21.967,2011,9
Konya,2011-10,351,13.406,2011,10
Konya,2011-11,108,7.857000000000001,2011,11
Konya,2011-12,103,7.4129999999999985,2011,12
Konya,2012-01,1,3.011,2012,1
Konya,2012-03,235,7.313,2012,3
Konya,2012-04,90,13.861,2012,4
Konya,2012-05,6,17.459000000000003,2012,5
Konya,2012-06,3,23.161,2012,6
Konya,2012-07,16,26.295,2012,7
Konya,2012-08,4,25.206,2012,8
Konya,2012-09,11,21.748,2012,9
Konya,2012-10,10,18.487,2012,10
Konya,2012-11,35,13.084,2012,11
Konya,2012-12,32,6.143,2012,12
Konya,2013-01,3,6.021,2013,1
Konya,2013-02,17,7.478,2013,2
Konya,2013-03,3,9.346,2013,3
Konya,2013-04,8,13.163,2013,4
Konya,2013-05,8,19.443,2013,5
Konya,2013-06,2,21.758000000000006,2013,6
Konya,2013-07,27,23.92,2013,7
Konya,2013-08,75,25.246,2013,8
Malatya,2001-01,1,7.2010000000000005,2001,1
Malatya,2001-02,1,7.011,2001,2
Malatya,2001-04,3,12.502,2001,4
Malatya,2001-05,11,16.750999999999998,2001,5
Malatya,2001-06,21,21.068,2001,6
Malatya,2001-07,102,25.401,2001,7
Malatya,2001-08,113,25.087,2001,8
Malatya,2001-09,120,20.995,2001,9
Malatya,2001-10,95,16.374000000000002,2001,10
Malatya,2001-11,36,9.924,2001,11
Malatya,2002-02,7,8.374,2002,2
Malatya,2002-03,2,9.38,2002,3
Malatya,2002-04,2,10.943,2002,4
Malatya,2002-05,10,16.994,2002,5
Malatya,2002-06,33,22.081,2002,6
Malatya,2002-07,266,25.375,2002,7
Malatya,2002-08,179,23.741,2002,8
Malatya,2002-09,145,19.827,2002,9
Malatya,2002-10,62,15.558,2002,10
Malatya,2002-11,33,11.923,2002,11
Malatya,2002-12,6,5.029999999999999,2002,12
Malatya,2003-04,4,9.286,2003,4
Malatya,2003-05,6,18.23,2003,5
Malatya,2003-06,106,22.662,2003,6
Malatya,2003-07,147,24.132,2003,7
Malatya,2003-08,46,25.155,2003,8
Malatya,2003-09,18,19.245,2003,9
Malatya,2003-10,15,15.7,2003,10
Malatya,2003-11,7,10.507,2003,11
Malatya,2003-12,2,6.276999999999999,2003,12
Malatya,2004-02,1,5.433,2004,2
Malatya,2004-03,5,8.524,2004,3
Malatya,2004-04,5,12.1,2004,4
Malatya,2004-05,19,16.169,2004,5
Malatya,2004-06,81,21.006,2004,6
Malatya,2004-07,71,23.048,2004,7
Malatya,2004-08,48,23.044,2004,8
Malatya,2004-09,15,20.378,2004,9
Malatya,2004-10,6,16.926000000000002,2004,10
Malatya,2004-11,1,11.363,2004,11
Malatya,2004-12,13,7.635,2004,12
Malatya,2005-02,4,4.633,2005,2
Malatya,2005-03,2,7.4529999999999985,2005,3
Malatya,2005-04,6,12.344,2005,4
Malatya,2005-05,13,17.037000000000006,2005,5
Malatya,2005-06,170,20.19,2005,6
Malatya,2005-07,195,23.865,2005,7
Malatya,2005-08,75,24.442,2005,8
Malatya,2005-09,51,20.597,2005,9
Malatya,2005-10,48,14.293,2005,10
Malatya,2005-11,21,9.747,2005,11
Malatya,2005-12,24,7.4529999999999985,2005,12
Malatya,2006-01,1,2.463,2006,1
Malatya,2006-02,3,4.3660000000000005,2006,2
Malatya,2006-04,8,12.514,2006,4
Malatya,2006-05,14,17.097,2006,5
Malatya,2006-06,176,21.301,2006,6
Malatya,2006-07,191,23.2,2006,7
Malatya,2006-08,67,25.392,2006,8
Malatya,2006-09,58,19.994,2006,9
Malatya,2006-10,32,15.765,2006,10
Malatya,2006-11,56,9.437,2006,11
Malatya,2006-12,11,6.058,2006,12
Malatya,2007-01,1,7.513,2007,1
Malatya,2007-02,5,6.632000000000001,2007,2
Malatya,2007-03,2,8.793,2007,3
Malatya,2007-04,10,11.064,2007,4
Malatya,2007-05,8,18.483,2007,5
Malatya,2007-06,401,23.727,2007,6
Malatya,2007-07,244,25.447,2007,7
Malatya,2007-08,108,25.31,2007,8
Malatya,2007-09,56,19.699,2007,9
Malatya,2007-10,30,16.163,2007,10
Malatya,2007-11,27,9.816,2007,11
Malatya,2007-12,45,5.318999999999999,2007,12
Malatya,2008-01,6,3.045,2008,1
Malatya,2008-03,4,10.758,2008,3
Malatya,2008-05,9,17.028000000000002,2008,5
Malatya,2008-06,304,22.186,2008,6
Malatya,2008-07,45,23.879,2008,7
Malatya,2008-08,8,25.111,2008,8
Malatya,2008-09,11,19.859,2008,9
Malatya,2008-10,14,15.767,2008,10
Malatya,2008-11,79,12.025,2008,11
Malatya,2008-12,67,7.672999999999999,2008,12
Malatya,2009-01,10,5.699999999999998,2009,1
Malatya,2009-02,1,6.131,2009,2
Malatya,2009-03,2,7.819,2009,3
Malatya,2009-04,6,11.458,2009,4
Malatya,2009-05,25,17.593,2009,5
Malatya,2009-06,513,22.05,2009,6
Malatya,2009-07,437,24.635,2009,7
Malatya,2009-08,357,23.756,2009,8
Malatya,2009-09,276,19.769,2009,9
Malatya,2009-10,153,16.595,2009,10
Malatya,2009-11,60,11.399,2009,11
Malatya,2009-12,52,9.117,2009,12
Malatya,2010-01,20,4.876,2010,1
Malatya,2010-02,5,7.419,2010,2
Malatya,2010-03,1,8.118,2010,3
Malatya,2010-04,10,12.618,2010,4
Malatya,2010-05,32,18.169,2010,5
Malatya,2010-06,567,21.719,2010,6
Malatya,2010-07,205,24.444000000000003,2010,7
Malatya,2010-08,100,26.774,2010,8
Malatya,2010-09,80,21.0,2010,9
Malatya,2010-10,157,14.146,2010,10
Malatya,2010-11,212,14.947,2010,11
Malatya,2010-12,25,8.588999999999999,2010,12
Malatya,2011-01,2,4.765,2011,1
Malatya,2011-02,1,4.562,2011,2
Malatya,2011-03,10,7.204,2011,3
Malatya,2011-04,6,9.971,2011,4
Malatya,2011-05,17,16.094,2011,5
Malatya,2011-06,332,21.165000000000006,2011,6
Malatya,2011-07,205,24.892,2011,7
Malatya,2011-08,119,23.634,2011,8
Malatya,2011-09,187,21.967,2011,9
Malatya,2011-10,94,13.406,2011,10
Malatya,2011-11,43,7.857000000000001,2011,11
Malatya,2011-12,91,7.4129999999999985,2011,12
Malatya,2012-02,21,2.476,2012,2
Malatya,2012-03,6,7.313,2012,3
Malatya,2012-04,8,13.861,2012,4
Malatya,2012-05,25,17.459000000000003,2012,5
Malatya,2012-06,269,23.161,2012,6
Malatya,2012-07,71,26.295,2012,7
Malatya,2012-08,24,25.206,2012,8
Malatya,2012-09,41,21.748,2012,9
Malatya,2012-10,10,18.487,2012,10
Malatya,2012-11,39,13.084,2012,11
Malatya,2012-12,11,6.143,2012,12
Malatya,2013-01,18,6.021,2013,1
Malatya,2013-02,1,7.478,2013,2
Malatya,2013-03,6,9.346,2013,3
Malatya,2013-04,15,13.163,2013,4
Malatya,2013-05,19,19.443,2013,5
Malatya,2013-06,508,21.758000000000006,2013,6
Malatya,2013-07,160,23.92,2013,7
Malatya,2013-08,120,25.246,2013,8
Manisa,2000-11,9,12.714,2000,11
Manisa,2000-12,1,8.201,2000,12
Manisa,2001-01,1,7.2010000000000005,2001,1
Manisa,2001-02,1,7.011,2001,2
Manisa,2001-03,2,12.168,2001,3
Manisa,2001-04,5,12.502,2001,4
Manisa,2001-05,7,16.750999999999998,2001,5
Manisa,2001-06,7,21.068,2001,6
Manisa,2001-07,13,25.401,2001,7
Manisa,2001-08,7,25.087,2001,8
Manisa,2001-09,5,20.995,2001,9
Manisa,2001-10,26,16.374000000000002,2001,10
Manisa,2001-11,5,9.924,2001,11
Manisa,2002-01,1,3.372,2002,1
Manisa,2002-02,3,8.374,2002,2
Manisa,2002-03,2,9.38,2002,3
Manisa,2002-04,15,10.943,2002,4
Manisa,2002-05,10,16.994,2002,5
Manisa,2002-06,13,22.081,2002,6
Manisa,2002-07,15,25.375,2002,7
Manisa,2002-08,1,23.741,2002,8
Manisa,2002-09,9,19.827,2002,9
Manisa,2002-10,18,15.558,2002,10
Manisa,2002-11,9,11.923,2002,11
Manisa,2002-12,4,5.029999999999999,2002,12
Manisa,2003-01,4,6.948,2003,1
Manisa,2003-02,3,1.226,2003,2
Manisa,2003-03,11,4.683999999999998,2003,3
Manisa,2003-04,13,9.286,2003,4
Manisa,2003-05,14,18.23,2003,5
Manisa,2003-06,34,22.662,2003,6
Manisa,2003-07,38,24.132,2003,7
Manisa,2003-08,12,25.155,2003,8
Manisa,2003-09,15,19.245,2003,9
Manisa,2003-10,79,15.7,2003,10
Manisa,2003-11,5,10.507,2003,11
Manisa,2003-12,1,6.276999999999999,2003,12
Manisa,2004-01,1,4.044,2004,1
Manisa,2004-02,1,5.433,2004,2
Manisa,2004-03,16,8.524,2004,3
Manisa,2004-04,15,12.1,2004,4
Manisa,2004-05,20,16.169,2004,5
Manisa,2004-06,14,21.006,2004,6
Manisa,2004-07,42,23.048,2004,7
Manisa,2004-08,9,23.044,2004,8
Manisa,2004-09,18,20.378,2004,9
Manisa,2004-10,142,16.926000000000002,2004,10
Manisa,2004-11,6,11.363,2004,11
Manisa,2005-02,3,4.633,2005,2
Manisa,2005-03,12,7.4529999999999985,2005,3
Manisa,2005-04,10,12.344,2005,4
Manisa,2005-05,16,17.037000000000006,2005,5
Manisa,2005-06,38,20.19,2005,6
Manisa,2005-07,14,23.865,2005,7
Manisa,2005-08,6,24.442,2005,8
Manisa,2005-09,47,20.597,2005,9
Manisa,2005-10,151,14.293,2005,10
Manisa,2005-11,24,9.747,2005,11
Manisa,2005-12,1,7.4529999999999985,2005,12
Manisa,2006-01,1,2.463,2006,1
Manisa,2006-03,6,8.176,2006,3
Manisa,2006-04,4,12.514,2006,4
Manisa,2006-05,17,17.097,2006,5
Manisa,2006-06,23,21.301,2006,6
Manisa,2006-07,31,23.2,2006,7
Manisa,2006-08,13,25.392,2006,8
Manisa,2006-09,14,19.994,2006,9
Manisa,2006-10,56,15.765,2006,10
Manisa,2006-11,16,9.437,2006,11
Manisa,2006-12,7,6.058,2006,12
Manisa,2007-01,12,7.513,2007,1
Manisa,2007-02,2,6.632000000000001,2007,2
Manisa,2007-03,9,8.793,2007,3
Manisa,2007-04,9,11.064,2007,4
Manisa,2007-05,9,18.483,2007,5
Manisa,2007-06,16,23.727,2007,6
Manisa,2007-07,25,25.447,2007,7
Manisa,2007-08,62,25.31,2007,8
Manisa,2007-09,166,19.699,2007,9
Manisa,2007-10,50,16.163,2007,10
Manisa,2007-11,9,9.816,2007,11
Manisa,2007-12,2,5.318999999999999,2007,12
Manisa,2008-01,2,3.045,2008,1
Manisa,2008-02,13,4.899,2008,2
Manisa,2008-03,7,10.758,2008,3
Manisa,2008-04,8,13.737,2008,4
Manisa,2008-05,18,17.028000000000002,2008,5
Manisa,2008-06,29,22.186,2008,6
Manisa,2008-07,78,23.879,2008,7
Manisa,2008-08,18,25.111,2008,8
Manisa,2008-09,20,19.859,2008,9
Manisa,2008-10,149,15.767,2008,10
Manisa,2008-11,26,12.025,2008,11
Manisa,2008-12,1,7.672999999999999,2008,12
Manisa,2009-01,2,5.699999999999998,2009,1
Manisa,2009-02,1,6.131,2009,2
Manisa,2009-03,3,7.819,2009,3
